"id","person_name","similar_name"
"3186","Bill Shihara","Shakil Khan"
"3187","Bill Shihara","Mike Winkelmann (aka “Beeple”)"
"3188","Bill Shihara","Emile"
"3189","Bill Shihara","Farbood Nivi"
"3190","Bill Shihara","Sinan Koç"
"3191","Bill Shihara","Chris Jones"
"3192","Bill Shihara","Dawn Song"
"3193","Catherine Coley","Alex Atallah"
"3194","Catherine Coley","Jay Cassano"
"3195","Catherine Coley","Devin Finzer"
"3196","Catherine Coley","Mark Karpelès"
"3197","Catherine Coley","John deVadoss"
"3198","Catherine Coley","Alysa Xu"
"3199","Catherine Coley","Matej Michalko"
"3200","Catherine Coley","Alejandro Regojo"
"3201","Catherine Coley","Burak Aydın"
"3202","Catherine Coley","Philip Salter"
"3203","Max Kantelia","Gabriel Anderson"
"3204","Max Kantelia","Nejc Kodrič"
"3205","Max Kantelia","Robert Beadles"
"3206","Max Kantelia","Jane Ma"
"3207","Max Kantelia","Paul Burnham"
"3208","Max Kantelia","Jonathan G. Blanco"
"3209","Max Kantelia","Amber Baldet"
"3210","Max Kantelia","Derrick Foote"
"3211","Max Kantelia","Barry Silbert"
"3212","Max Kantelia","Elnaz Sarraf"
"3213","Maxi Kuan","Derrick Foote"
"3214","Maxi Kuan","Eugene Loza"
"3215","Maxi Kuan","Daryl Hok"
"3216","Maxi Kuan","Lynn Liss"
"3217","Maxi Kuan","Will Harborne"
"3218","Maxi Kuan","Jihan Wu"
"3219","Maxi Kuan","Antoni Trenchev"
"3220","Maxi Kuan","Cynthia Huang"
"3221","Maxi Kuan","Anthony Pompliano"
"3222","Maxi Kuan","Cameron Winklevoss"
"3223","Kathryn Haun","Michael Ippolito"
"3224","Kathryn Haun","Dovey Wan"
"3225","Kathryn Haun","Steve Ehrlich"
"3226","Kathryn Haun","Esteban Ordano"
"3227","Kathryn Haun","Ryan Sean Adams"
"3228","Kathryn Haun","Jean-Louis van der Velde"
"3229","Kathryn Haun","Bill Barhydt"
"3230","Kathryn Haun","Brendan Eich"
"3231","Kathryn Haun","Dan Morehead"
"3232","Kathryn Haun","Rosh Singh"
"3233","Kris Marszalek","Steven Becker"
"3234","Kris Marszalek","Harry Horsfall"
"3235","Kris Marszalek","George Connolly"
"3236","Kris Marszalek","Lili Zhao"
"3237","Kris Marszalek","Alex Atallah"
"3238","Kris Marszalek","Brian Fu"
"3239","Kris Marszalek","Pavel Durov"
"3240","Kris Marszalek","Mariana Gospodinova"
"3241","Kris Marszalek","Paolo Ardoino"
"3242","Kris Marszalek","Cathie Wood"
"3243","Erick Pinos","Dan Held"
"3244","Erick Pinos","Alexander Fazel"
"3245","Erick Pinos","Paul Claudius"
"3246","Erick Pinos","Alexander Höptner"
"3247","Erick Pinos","Cathie Wood"
"3248","Erick Pinos","Andy Cheung"
"3249","Erick Pinos","Adam White"
"3250","Erick Pinos","Kris Marszalek"
"3251","Erick Pinos","Burak Aydın"
"3252","Erick Pinos","Shunsuke Murasaki"
"3253","Guy Turner","Raoul Pal"
"3254","Guy Turner","Cathie Wood"
"3255","Guy Turner","Jack Mallers"
"3256","Guy Turner","Kelly Loeffler"
"3257","Guy Turner","Dan Tapiero"
"3258","Guy Turner","Bobby Ong"
"3259","Guy Turner","Luis Cuende"
"3260","Guy Turner","Samson Mow"
"3261","Guy Turner","Monica Durga"
"3262","Guy Turner","Taylor Monahan"
"3263","Mark Karpelès","Julian Kopald"
"3264","Mark Karpelès","Gajesh Naik"
"3265","Mark Karpelès","Yoni Assia"
"3266","Mark Karpelès","Shunsuke Murasaki"
"3267","Mark Karpelès","Brendan Eich"
"3268","Mark Karpelès","Jay Hao"
"3269","Mark Karpelès","Zia Word"
"3270","Mark Karpelès","Lior Yaffe"
"3271","Mark Karpelès","Brett Harrison"
"3272","Mark Karpelès","Jared Tate"
"3273","Arthur Cheong","Anthony Pompliano"
"3274","Arthur Cheong","Meltem Demirors"
"3275","Arthur Cheong","Dan Larimer"
"3276","Arthur Cheong","Sandeep Nailwal"
"3277","Arthur Cheong","Jimmy Song"
"3278","Arthur Cheong","Andre Cronje"
"3279","Arthur Cheong","Erhan Korhaliller"
"3280","Arthur Cheong","Sam Williams"
"3281","Arthur Cheong","Brock Pierce"
"3282","Arthur Cheong","Jesus Rodriguez"
"3283","Elnaz Sarraf","Olaf Carlson-Wee"
"3284","Elnaz Sarraf","Angela Tong"
"3285","Elnaz Sarraf","Max Kantelia"
"3286","Elnaz Sarraf","Alexandre Kech"
"3287","Elnaz Sarraf","Dominic Williams"
"3288","Elnaz Sarraf","Emile"
"3289","Elnaz Sarraf","Erik Voorhees"
"3290","Elnaz Sarraf","Nicholas Merten"
"3291","Elnaz Sarraf","Joe Vezzani"
"3292","Elnaz Sarraf","Tuur Demeester"
"3293","Cathie Wood","Will Harborne"
"3294","Cathie Wood","Alexandre Kech"
"3295","Cathie Wood","Linda Xie"
"3296","Cathie Wood","Michael Ippolito"
"3297","Cathie Wood","Josh Rager"
"3298","Cathie Wood","Bill Shihara"
"3299","Cathie Wood","Elon Musk"
"3300","Cathie Wood","Samantha Yap"
"3301","Cathie Wood","Tim Draper"
"3302","Cathie Wood","Arthur Hayes"
"3303","Stani Kulechov","Anthony Xie"
"3304","Stani Kulechov","Mark Zuckerberg"
"3305","Stani Kulechov","Do Kwon"
"3306","Stani Kulechov","Jack Lu"
"3307","Stani Kulechov","Kosala Hemachandra"
"3308","Stani Kulechov","Tyler Winklevoss"
"3309","Stani Kulechov","Monica Durga"
"3310","Stani Kulechov","Cal Evans"
"3311","Stani Kulechov","Joe Vezzani"
"3312","Stani Kulechov","Craig Cobb"
"3313","Sam Trabucco","On Yavin"
"3314","Sam Trabucco","Stani Kulechov"
"3315","Sam Trabucco","Kris Marszalek"
"3316","Sam Trabucco","Angela Tong"
"3317","Sam Trabucco","Mark Karpelès"
"3318","Sam Trabucco","Joel Edgerton"
"3319","Sam Trabucco","Paolo Ardoino"
"3320","Sam Trabucco","Brett Harrison"
"3321","Sam Trabucco","Jay Hao"
"3322","Sam Trabucco","Jack Mallers"
"3323","Devin Finzer","Pat Larsen"
"3324","Devin Finzer","Erick Pinos"
"3325","Devin Finzer","Paul Burnham"
"3326","Devin Finzer","Farbood Nivi"
"3327","Devin Finzer","Spencer Dinwiddie"
"3328","Devin Finzer","Sanja Kon"
"3329","Devin Finzer","Arthur Breitman"
"3330","Devin Finzer","Lennix Lai"
"3331","Devin Finzer","Pavel Durov"
"3332","Devin Finzer","Sinan Koç"
"3333","Marius van der Wijden","Tim Coulter"
"3334","Marius van der Wijden","Jared Tate"
"3335","Marius van der Wijden","Joost Jager"
"3336","Marius van der Wijden","Viktor Radchenko"
"3337","Marius van der Wijden","Ben Delo"
"3338","Marius van der Wijden","Jeff Garzik"
"3339","Marius van der Wijden","Charles Hoskinson"
"3340","Marius van der Wijden","Will Harborne"
"3341","Marius van der Wijden","Alejandro Regojo"
"3342","Marius van der Wijden","Esteban Ordano"
"3343","Alex Atallah","Bill Barhydt"
"3344","Alex Atallah","Cathie Wood"
"3345","Alex Atallah","Balaji Srinivasan"
"3346","Alex Atallah","Julien Bouteloup"
"3347","Alex Atallah","Sam Kazemian"
"3348","Alex Atallah","Simon Yu"
"3349","Alex Atallah","Ivan Bjelajac"
"3350","Alex Atallah","Nikolay Storonsky"
"3351","Alex Atallah","Jason Yanowitz"
"3352","Alex Atallah","Jake Yocom-Piatt"
"3353","Snoop Dogg","James Todaro"
"3354","Snoop Dogg","Michael Moro"
"3355","Snoop Dogg","Richard Heart"
"3356","Snoop Dogg","Kathryn Haun"
"3357","Snoop Dogg","Chris Burniske"
"3358","Snoop Dogg","Lawrence Lerner"
"3359","Snoop Dogg","Michael Arrington"
"3360","Snoop Dogg","Ran Neuner"
"3361","Snoop Dogg","Adam Levy"
"3362","Snoop Dogg","Laura Shin"
"3363","Shakil Khan","Alexandre Kech"
"3364","Shakil Khan","Brad Yasar"
"3365","Shakil Khan","Paul Barroso"
"3366","Shakil Khan","Kathryn Haun"
"3367","Shakil Khan","Lili Zhao"
"3368","Shakil Khan","Meltem Demirors"
"3369","Shakil Khan","Vitalik Buterin"
"3370","Shakil Khan","Bill Shihara"
"3371","Shakil Khan","Atul Ajoy"
"3372","Shakil Khan","Vignesh Sundaresan"
"3373","Tom Brady","Mahbod Moghadam"
"3374","Tom Brady","Elnaz Sarraf"
"3375","Tom Brady","Guy Turner"
"3376","Tom Brady","Jonathan G. Blanco"
"3377","Tom Brady","Kyle Samani"
"3378","Tom Brady","Jesse Proudman"
"3379","Tom Brady","Ali Raheman"
"3380","Tom Brady","Xiong Yidan"
"3381","Tom Brady","Bill Shihara"
"3382","Tom Brady","Vitalik Buterin"
"3383","Michael Ippolito","Sinan Koç"
"3384","Michael Ippolito","Cathie Wood"
"3385","Michael Ippolito","Vitalik Buterin"
"3386","Michael Ippolito","Kathryn Haun"
"3387","Michael Ippolito","Brendan Blumer"
"3388","Michael Ippolito","Zia Word"
"3389","Michael Ippolito","Tuur Demeester"
"3390","Michael Ippolito","Pavel Durov"
"3391","Michael Ippolito","Nicholas Gregory"
"3392","Michael Ippolito","Ruben Merre"
"3393","Michael McCaffrey","Paolo Ardoino"
"3394","Michael McCaffrey","George Connolly"
"3395","Michael McCaffrey","Steven Becker"
"3396","Michael McCaffrey","Dan Held"
"3397","Michael McCaffrey","Wes Levitt"
"3398","Michael McCaffrey","Catherine Coley"
"3399","Michael McCaffrey","Steve Gregory"
"3400","Michael McCaffrey","Alexander Fazel"
"3401","Michael McCaffrey","Angela Tong"
"3402","Michael McCaffrey","Thomas Thornton"
"3403","Cynthia Lummis","Uğur İbrahim Altay"
"3404","Cynthia Lummis","Kelly Loeffler"
"3405","Cynthia Lummis","Janet Yellen"
"3406","Cynthia Lummis","Nayib Bukele"
"3407","Harry Horsfall","Travis Kling"
"3408","Harry Horsfall","Bobby Lee"
"3409","Harry Horsfall","Tyler Winklevoss"
"3410","Harry Horsfall","Kosala Hemachandra"
"3411","Harry Horsfall","Elnaz Sarraf"
"3412","Harry Horsfall","Ryan Sean Adams"
"3413","Harry Horsfall","Arthur Hayes"
"3414","Harry Horsfall","Erik Zhang"
"3415","Harry Horsfall","Manish Kataria"
"3416","Harry Horsfall","Su Zhu"
"3417","Jay Cassano","Ari Meilich"
"3418","Jay Cassano","Steve Gregory"
"3419","Jay Cassano","Cathie Wood"
"3420","Jay Cassano","Lili Zhao"
"3421","Jay Cassano","Sanja Kon"
"3422","Jay Cassano","Alysa Xu"
"3423","Jay Cassano","Jane Ma"
"3424","Jay Cassano","Lucas Huang"
"3425","Jay Cassano","Camila Russo"
"3426","Jay Cassano","Alex Atallah"
"3427","Jason Yanowitz","Peter Wood"
"3428","Jason Yanowitz","Farbood Nivi"
"3429","Jason Yanowitz","Eman Pulis"
"3430","Jason Yanowitz","Raoul Milhado"
"3431","Jason Yanowitz","Sandeep Nailwal"
"3432","Jason Yanowitz","Arthur Cheong"
"3433","Jason Yanowitz","Erik Voorhees"
"3434","Jason Yanowitz","Chun Wang"
"3435","Jason Yanowitz","Kosala Hemachandra"
"3436","Jason Yanowitz","Jonathan G. Blanco"
"3437","Fred Wilson","Nikolay Storonsky"
"3438","Fred Wilson","Sinan Koç"
"3439","Fred Wilson","Burcak Ünsal"
"3440","Fred Wilson","Samantha Yap"
"3441","Fred Wilson","Harry Horsfall"
"3442","Fred Wilson","Anatoly Yakovenko"
"3443","Fred Wilson","Gajesh Naik"
"3444","Fred Wilson","Chun Wang"
"3445","Fred Wilson","Balaji Srinivasan"
"3446","Fred Wilson","Jeff Garzik"
"3447","Esteban Ordano","Lucas Huang"
"3448","Esteban Ordano","Balaji Srinivasan"
"3449","Esteban Ordano","Joe Roets"
"3450","Esteban Ordano","John deVadoss"
"3451","Esteban Ordano","Hudson Jameson"
"3452","Esteban Ordano","Alex Krüger"
"3453","Esteban Ordano","Joseph Lubin"
"3454","Esteban Ordano","James Wo"
"3455","Esteban Ordano","Andre Cronje"
"3456","Esteban Ordano","Jonathan G. Blanco"
"3457","Jack Mallers","Ryan Sean Adams"
"3458","Jack Mallers","Huy Nguyen"
"3459","Jack Mallers","Will Warren"
"3460","Jack Mallers","Gavin Wood"
"3461","Jack Mallers","Mark Karpelès"
"3462","Jack Mallers","Harry Horsfall"
"3463","Jack Mallers","Michael Moro"
"3464","Jack Mallers","Jared Tate"
"3465","Jack Mallers","Sasha Ivanov"
"3466","Jack Mallers","George Connolly"
"3467","Ari Meilich","Cynthia Huang"
"3468","Ari Meilich","Lior Yaffe"
"3469","Ari Meilich","Steve Ehrlich"
"3470","Ari Meilich","Sam Trabucco"
"3471","Ari Meilich","Galia Benartzi"
"3472","Ari Meilich","Ajit Tripathi"
"3473","Ari Meilich","Meltem Demirors"
"3474","Ari Meilich","Pat Larsen"
"3475","Ari Meilich","Dave Pulis"
"3476","Ari Meilich","Mark Karpelès"
"3477","Brian Fu","Kwun-Phite Lock"
"3478","Brian Fu","Nicholas Gregory"
"3479","Brian Fu","Dae Yu"
"3480","Brian Fu","Alistair Milne"
"3481","Brian Fu","Michael Novogratz"
"3482","Brian Fu","Ben Lakoff"
"3483","Brian Fu","Kyle Samani"
"3484","Brian Fu","Mahbod Moghadam"
"3485","Brian Fu","Dave Pulis"
"3486","Brian Fu","Will Warren"
"3487","Jane Ma","Ryan Selkis"
"3488","Jane Ma","Joe Roets"
"3489","Jane Ma","Tim Coulter"
"3490","Jane Ma","Jack Lu"
"3491","Jane Ma","Tom Brady"
"3492","Jane Ma","Mike Winkelmann (aka “Beeple”)"
"3493","Jane Ma","Charlie Lee"
"3494","Jane Ma","Simon Yu"
"3495","Jane Ma","Catherine Coley"
"3496","Jane Ma","David Zacks"
"3497","Janet Yellen","Cynthia Lummis"
"3498","Janet Yellen","Kelly Loeffler"
"3499","Janet Yellen","Nayib Bukele"
"3500","Janet Yellen","Uğur İbrahim Altay"
