"id","sector","token_name"
"14922","DEX","Bonfida"
"14923","Solana","Bonfida"
"14924","PoS","IRISnet"
"14925","NFT","IRISnet"
"14926","DeFi","IRISnet"
"14927","Cosmos Eco","IRISnet"
"14928","Coin","IRISnet"
"14929","Business Service","IRISnet"
"14930","Token","Ren"
"14931","Polkadot Eco","Ren"
"14932","DeFi","Ren"
"14933","Ethereum","Ren"
"14934","Token","Ontology"
"14935","Smart Contracts","Ontology"
"14936","PoS","Ontology"
"14937","Polkadot Eco","Ontology"
"14938","Interoperability","Ontology"
"14939","Computing","Ontology"
"14940","Neo","Ontology"
"14941","Polkadot Eco","Energy Web Token"
"14942","Energy","Energy Web Token"
"14943","Coin","Energy Web Token"
"14944","Token","Celer Network"
"14945","Polkadot Eco","Celer Network"
"14946","Ethereum","Celer Network"
"14947","Token","Polymath Network"
"14948","Polkadot Eco","Polymath Network"
"14949","Ethereum","Polymath Network"
"14950","Token","Band Protocol"
"14951","Polkadot Eco","Band Protocol"
"14952","Oracle","Band Protocol"
"14953","dPoS","Band Protocol"
"14954","Cosmos Eco","Band Protocol"
"14955","Ethereum","Band Protocol"
"14956","Token","Ampleforth"
"14957","Polkadot Eco","Ampleforth"
"14958","DeFi","Ampleforth"
"14959","Ethereum","Ampleforth"
"14960","Token","OriginTrail"
"14961","Smart Contracts","OriginTrail"
"14962","Polkadot Eco","OriginTrail"
"14963","Ethereum","OriginTrail"
"14964","Token","Sora"
"14965","Polkadot Eco","Sora"
"14966","Business Service","Sora"
"14967","Ethereum","Sora"
"14968","Token","Frontier"
"14969","Polkadot Eco","Frontier"
"14970","NFT","Frontier"
"14971","DeFi","Frontier"
"14972","Ethereum","Frontier"
"14973","Token","Kylin"
"14974","Polkadot Eco","Kylin"
"14975","Governance","Kylin"
"14976","Ethereum","Kylin"
"14977","Token","Chainlink"
"14978","Polkadot Eco","Chainlink"
"14979","Oracle","Chainlink"
"14980","Interoperability","Chainlink"
"14981","DeFi","Chainlink"
"14982","Ethereum","Chainlink"
"14983","Token","Pibble"
"14984","Social","Pibble"
"14985","Ethereum","Pibble"
"14986","PoW","Trittium"
"14987","PoS","Trittium"
"14988","Masternode","Trittium"
"14989","Coin","Trittium"
"14990","Token","Ethernity Chain"
"14991","NFT","Ethernity Chain"
"14992","Art","Ethernity Chain"
"14993","Ethereum","Ethernity Chain"
"14994","Token","Radicle"
"14995","Polkadot Eco","Radicle"
"14996","Ethereum","Radicle"
"14997","Token","AGA Token"
"14998","Inactive","AGA Token"
"14999","Governance","AGA Token"
"15000","Ethereum","AGA Token"
"15001","Token","Ice Rock Mining"
"15002","Ethereum","Ice Rock Mining"
"15003","Token","YIELD App"
"15004","Ethereum","YIELD App"
"15005","Yield Farming","Rari Governance Token"
"15006","Token","Rari Governance Token"
"15007","Governance","Rari Governance Token"
"15008","DeFi","Rari Governance Token"
"15009","Ethereum","Rari Governance Token"
"15010","Token","MANTRA DAO"
"15011","Polkadot Eco","MANTRA DAO"
"15012","Governance","MANTRA DAO"
"15013","DeFi","MANTRA DAO"
"15014","Ethereum","MANTRA DAO"
"15015","Token","Trust Wallet Token"
"15016","Binance Chain","Trust Wallet Token"
"15017","Token","MesChain"
"15018","Business Service","MesChain"
"15019","Ethereum","MesChain"
"15020","Token","Promotion Coin"
"15021","Advertising","Promotion Coin"
"15022","Ethereum","Promotion Coin"
"15023","Token","Fatfi Protocol"
"15024","Binance Chain","Fatfi Protocol"
"15025","Token","Digital Reserve Currency"
"15026","Ethereum","Digital Reserve Currency"
"15027","Token","DexKit"
"15028","Ethereum","DexKit"
"15029","Token","BSCView"
"15030","Binance Chain","BSCView"
"15031","Token","Constellation"
"15032","Ethereum","Constellation"
"15033","Yield Farming","Bitcoin Standard Hashrate Token"
"15034","Token","Bitcoin Standard Hashrate Token"
"15035","Binance Chain","Bitcoin Standard Hashrate Token"
"15036","Token","BSC TOOLS"
"15037","Binance Chain","BSC TOOLS"
"15038","Token","BEPRO Network"
"15039","Polkadot Eco","BEPRO Network"
"15040","Gaming","BEPRO Network"
"15041","DeFi","BEPRO Network"
"15042","Ethereum","BEPRO Network"
"15043","Token","Public Mint"
"15044","Ethereum","Public Mint"
"15045","Token","ECOMI"
"15046","NFT","ECOMI"
"15047","GoChain","ECOMI"
"15048","Yield Farming","Tutti Frutti"
"15049","Token","Tutti Frutti"
"15050","Binance Chain","Tutti Frutti"
"15051","Token","WINk"
"15052","Gaming","WINk"
"15053","Gambling","WINk"
"15054","Tron","WINk"
"15055","Token","MurAll"
"15056","NFT","MurAll"
"15057","Art","MurAll"
"15058","Ethereum","MurAll"
"15059","PoW","Meter Stable"
"15060","Interoperability","Meter Stable"
"15061","Coin","Meter Stable"
"15062","PoS","Meter Governance"
"15063","Interoperability","Meter Governance"
"15064","Governance","Meter Governance"
"15065","DeFi","Meter Governance"
"15066","Coin","Meter Governance"
"15067","Token","Crowns"
"15068","NFT","Crowns"
"15069","Gaming","Crowns"
"15070","Ethereum","Crowns"
"15071","Binance Chain","Crowns"
"15072","Token","LABS Group"
"15073","Real Estate","LABS Group"
"15074","Business Service","LABS Group"
"15075","Ethereum","LABS Group"
"15076","Token","UniMex Network"
"15077","Ethereum","UniMex Network"
"15078","eCommerce","Permission Coin"
"15079","Coin","Permission Coin"
"15080","Advertising","Permission Coin"
"15081","Token","Big Data Protocol"
"15082","Marketplace","Big Data Protocol"
"15083","Governance","Big Data Protocol"
"15084","Ethereum","Big Data Protocol"
"15085","Token","Ellipsis"
"15086","Binance Chain","Ellipsis"
"15087","Token","Cash Tech"
"15088","Interoperability","Cash Tech"
"15089","DeFi","Cash Tech"
"15090","Ethereum","Cash Tech"
"15091","Token","ImpulseVen"
"15092","DeFi","ImpulseVen"
"15093","Ethereum","ImpulseVen"
"15094","Token","Dora Factory"
"15095","Polkadot Eco","Dora Factory"
"15096","Governance","Dora Factory"
"15097","Ethereum","Dora Factory"
"15098","Token","Xend Finance"
"15099","Smart Contracts","Xend Finance"
"15100","DeFi","Xend Finance"
"15101","Ethereum","Xend Finance"
"15102","Token","A2DAO"
"15103","Ethereum","A2DAO"
"15104","Token","FM Gallery"
"15105","NFT","FM Gallery"
"15106","Art","FM Gallery"
"15107","Ethereum","FM Gallery"
"15108","Yield Farming","Blizzard.money"
"15109","Token","Blizzard.money"
"15110","Binance Chain","Blizzard.money"
"15111","Token","ETNA Network"
"15112","Gaming","ETNA Network"
"15113","Binance Chain","ETNA Network"
"15114","Yield Farming","Farm Space"
"15115","Token","Farm Space"
"15116","Binance Chain","Farm Space"
"15117","Token","Vancat"
"15118","Binance Chain","Vancat"
"15119","Yield Farming","Yield Protocol"
"15120","Token","Yield Protocol"
"15121","DeFi","Yield Protocol"
"15122","Ethereum","Yield Protocol"
"15123","Token","Stone DeFi"
"15124","Ethereum","Stone DeFi"
"15125","Token","Blind Boxes"
"15126","NFT","Blind Boxes"
"15127","Governance","Blind Boxes"
"15128","Art","Blind Boxes"
"15129","Ethereum","Blind Boxes"
"15130","Yield Farming","Oxygen"
"15131","Token","Oxygen"
"15132","Solana","Oxygen"
"15133","Ethereum","Oxygen"
"15134","Token","Mushroom"
"15135","Ethereum","Mushroom"
"15136","Token","Splyt"
"15137","Polkadot Eco","Splyt"
"15138","NFT","Splyt"
"15139","Ethereum","Splyt"
"15140","Token","Alt.Estate"
"15141","Real Estate","Alt.Estate"
"15142","Ethereum","Alt.Estate"
"15143","Token","Ureeqa"
"15144","Business Service","Ureeqa"
"15145","Ethereum","Ureeqa"
"15146","Token","LinkPool"
"15147","Marketplace","LinkPool"
"15148","Ethereum","LinkPool"
"15149","Token","Rage Fan"
"15150","NFT","Rage Fan"
"15151","Gaming","Rage Fan"
"15152","Entertainment","Rage Fan"
"15153","Ethereum","Rage Fan"
"15154","Privacy","Pirate Chain"
"15155","PoW","Pirate Chain"
"15156","Coin","Pirate Chain"
"15157","Token","REDi"
"15158","Marketplace","REDi"
"15159","Energy","REDi"
"15160","Ethereum","REDi"
"15161","Token","Tenet"
"15162","Ethereum","Tenet"
"15163","Token","inSure"
"15164","Insurance","inSure"
"15165","Ethereum","inSure"
"15166","Token","Etherisc DIP Token"
"15167","Insurance","Etherisc DIP Token"
"15168","Ethereum","Etherisc DIP Token"
"15169","Token","Bridge Mutual"
"15170","Insurance","Bridge Mutual"
"15171","Ethereum","Bridge Mutual"
"15172","Token","Helmet.insure"
"15173","Insurance","Helmet.insure"
"15174","Binance Chain","Helmet.insure"
"15175","Token","COVER Protocol"
"15176","Insurance","COVER Protocol"
"15177","Ethereum","COVER Protocol"
"15178","Token","ARMOR"
"15179","Insurance","ARMOR"
"15180","DeFi","ARMOR"
"15181","Ethereum","ARMOR"
"15182","Token","Armor NXM"
"15183","Insurance","Armor NXM"
"15184","Inactive","Armor NXM"
"15185","DeFi","Armor NXM"
"15186","Ethereum","Armor NXM"
"15187","Token","Nsure.Network"
"15188","Insurance","Nsure.Network"
"15189","DeFi","Nsure.Network"
"15190","Ethereum","Nsure.Network"
"15191","Token","Unslashed Finance"
"15192","Insurance","Unslashed Finance"
"15193","Ethereum","Unslashed Finance"
"15194","Token","PAID Network"
"15195","Polkadot Eco","PAID Network"
"15196","Business Service","PAID Network"
"15197","Ethereum","PAID Network"
"15198","Token","UNION Protocol Governance Token"
"15199","Insurance","UNION Protocol Governance Token"
"15200","Ethereum","UNION Protocol Governance Token"
"15201","Token","Poolz Finance"
"15202","Polkadot Eco","Poolz Finance"
"15203","Ethereum","Poolz Finance"
"15204","Token","Blockchain Cuties Universe"
"15205","NFT","Blockchain Cuties Universe"
"15206","Gaming","Blockchain Cuties Universe"
"15207","Ethereum","Blockchain Cuties Universe"
"15208","Token","Yearn Secure"
"15209","Ethereum","Yearn Secure"
"15210","Token","Insured Finance"
"15211","Marketplace","Insured Finance"
"15212","Insurance","Insured Finance"
"15213","Ethereum","Insured Finance"
"15214","Token","Squirrel Finance"
"15215","Insurance","Squirrel Finance"
"15216","DeFi","Squirrel Finance"
"15217","Binance Chain","Squirrel Finance"
"15218","Token","InsurAce"
"15219","Insurance","InsurAce"
"15220","Ethereum","InsurAce"
"15221","Yield Farming","Nerve Finance"
"15222","Token","Nerve Finance"
"15223","DEX","Nerve Finance"
"15224","AMM","Nerve Finance"
"15225","Binance Chain","Nerve Finance"
"15226","Token","Uniswap"
"15227","Exchange","Uniswap"
"15228","DEX","Uniswap"
"15229","DeFi","Uniswap"
"15230","AMM","Uniswap"
"15231","Ethereum","Uniswap"
"15232","Yield Farming","PancakeSwap"
"15233","Token","PancakeSwap"
"15234","DEX","PancakeSwap"
"15235","AMM","PancakeSwap"
"15236","Binance Chain","PancakeSwap"
"15237","Yield Farming","SushiSwap"
"15238","Token","SushiSwap"
"15239","Exchange","SushiSwap"
"15240","DEX","SushiSwap"
"15241","DeFi","SushiSwap"
"15242","AMM","SushiSwap"
"15243","Ethereum","SushiSwap"
"15244","Token","Bancor"
"15245","Exchange","Bancor"
"15246","DEX","Bancor"
"15247","DeFi","Bancor"
"15248","AMM","Bancor"
"15249","Ethereum","Bancor"
"15250","Yield Farming","Curve DAO Token"
"15251","Token","Curve DAO Token"
"15252","Governance","Curve DAO Token"
"15253","DEX","Curve DAO Token"
"15254","DeFi","Curve DAO Token"
"15255","AMM","Curve DAO Token"
"15256","Ethereum","Curve DAO Token"
"15257","Token","Kyber Network"
"15258","Inactive","Kyber Network"
"15259","Exchange","Kyber Network"
"15260","DEX","Kyber Network"
"15261","DeFi","Kyber Network"
"15262","AMM","Kyber Network"
"15263","Ethereum","Kyber Network"
"15264","Token","Balancer"
"15265","DEX","Balancer"
"15266","DeFi","Balancer"
"15267","AMM","Balancer"
"15268","Ethereum","Balancer"
"15269","DEX","Raydium"
"15270","DeFi","Raydium"
"15271","AMM","Raydium"
"15272","Solana","Raydium"
"15273","Token","BakeryToken"
"15274","NFT","BakeryToken"
"15275","Exchange","BakeryToken"
"15276","DEX","BakeryToken"
"15277","DeFi","BakeryToken"
"15278","AMM","BakeryToken"
"15279","Binance Chain","BakeryToken"
"15280","Token","Burger Swap"
"15281","DEX","Burger Swap"
"15282","AMM","Burger Swap"
"15283","Binance Chain","Burger Swap"
"15284","Yield Farming","Auto"
"15285","Token","Auto"
"15286","DEX","Auto"
"15287","DeFi","Auto"
"15288","AMM","Auto"
"15289","Binance Chain","Auto"
"15290","Exchange","JulSwap"
"15291","DEX","JulSwap"
"15292","AMM","JulSwap"
"15293","Binance Chain","JulSwap"
"15294","Token","Anyswap"
"15295","DEX","Anyswap"
"15296","DeFi","Anyswap"
"15297","AMM","Anyswap"
"15298","Binance Chain","Anyswap"
"15299","Token","Strike"
"15300","DeFi","Strike"
"15301","Ethereum","Strike"
"15302","Token","AIOZ Network"
"15303","Media","AIOZ Network"
"15304","Computing","AIOZ Network"
"15305","Ethereum","AIOZ Network"
"15306","Binance Chain","AIOZ Network"
"15307","Token","τBitcoin"
"15308","Binance Chain","τBitcoin"
"15309","Yield Farming","Panda Yield"
"15310","Token","Panda Yield"
"15311","DEX","Panda Yield"
"15312","DeFi","Panda Yield"
"15313","AMM","Panda Yield"
"15314","Binance Chain","Panda Yield"
"15315","Token","Lattice Token"
"15316","Interoperability","Lattice Token"
"15317","Governance","Lattice Token"
"15318","Exchange","Lattice Token"
"15319","DeFi","Lattice Token"
"15320","AMM","Lattice Token"
"15321","Ethereum","Lattice Token"
"15322","Token","Tenset"
"15323","Deflationary","Tenset"
"15324","Ethereum","Tenset"
"15325","Token","Safemars"
"15326","Deflationary","Safemars"
"15327","Binance Chain","Safemars"
"15328","Token","BOMB"
"15329","Deflationary","BOMB"
"15330","Ethereum","BOMB"
"15331","Token","ETHplode"
"15332","Deflationary","ETHplode"
"15333","Ethereum","ETHplode"
"15334","Token","SakeToken"
"15335","Deflationary","SakeToken"
"15336","Ethereum","SakeToken"
"15337","Token","WorkQuest"
"15338","Marketplace","WorkQuest"
"15339","Ethereum","WorkQuest"
"15340","Yield Farming","Swampy"
"15341","Token","Swampy"
"15342","Binance Chain","Swampy"
"15343","Yield Farming","Aave"
"15344","Token","Aave"
"15345","Lending/Borrowing","Aave"
"15346","Governance","Aave"
"15347","DeFi","Aave"
"15348","Ethereum","Aave"
"15349","Yield Farming","Compound"
"15350","Token","Compound"
"15351","Lending/Borrowing","Compound"
"15352","Governance","Compound"
"15353","DeFi","Compound"
"15354","Ethereum","Compound"
"15355","Token","Maker"
"15356","Lending/Borrowing","Maker"
"15357","Governance","Maker"
"15358","DeFi","Maker"
"15359","Ethereum","Maker"
"15360","Token","Venus"
"15361","Lending/Borrowing","Venus"
"15362","DeFi","Venus"
"15363","Binance Chain","Venus"
"15364","Token","RAMP"
"15365","Lending/Borrowing","RAMP"
"15366","DeFi","RAMP"
"15367","Ethereum","RAMP"
"15368","Token","bZx Protocol"
"15369","Lending/Borrowing","bZx Protocol"
"15370","DEX","bZx Protocol"
"15371","Ethereum","bZx Protocol"
"15372","Token","Cream Finance"
"15373","Lending/Borrowing","Cream Finance"
"15374","Governance","Cream Finance"
"15375","DeFi","Cream Finance"
"15376","AMM","Cream Finance"
"15377","Ethereum","Cream Finance"
"15378","Binance Chain","Cream Finance"
"15379","Yield Farming","TrueFi"
"15380","Smart Contracts","TrueFi"
"15381","Lending/Borrowing","TrueFi"
"15382","DeFi","TrueFi"
"15383","Ethereum","TrueFi"
"15384","Token","UniLend"
"15385","Lending/Borrowing","UniLend"
"15386","Ethereum","UniLend"
"15387","Token","ForTube"
"15388","Lending/Borrowing","ForTube"
"15389","DeFi","ForTube"
"15390","Ethereum","ForTube"
"15391","Token","Ruler Protocol"
"15392","Lending/Borrowing","Ruler Protocol"
"15393","Inactive","Ruler Protocol"
"15394","Ethereum","Ruler Protocol"
"15395","Lending/Borrowing","DeFiPie"
"15396","DeFi","DeFiPie"
"15397","Ethereum","DeFiPie"
"15398","Token","KUN"
"15399","Lending/Borrowing","KUN"
"15400","DeFi","KUN"
"15401","Waves","KUN"
"15402","Token","BiFi"
"15403","Lending/Borrowing","BiFi"
"15404","DeFi","BiFi"
"15405","Ethereum","BiFi"
"15406","Sports","Flow (Dapper Labs)"
"15407","PoS","Flow (Dapper Labs)"
"15408","NFT","Flow (Dapper Labs)"
"15409","Gaming","Flow (Dapper Labs)"
"15410","Entertainment","Flow (Dapper Labs)"
"15411","Coin","Flow (Dapper Labs)"
"15412","Token","All Sports"
"15413","Sports","All Sports"
"15414","Ethereum","All Sports"
"15415","Token","TokenStars TEAM"
"15416","Sports","TokenStars TEAM"
"15417","Entertainment","TokenStars TEAM"
"15418","Ethereum","TokenStars TEAM"
"15419","Sports","Scorum Coins"
"15420","PoS","Scorum Coins"
"15421","Entertainment","Scorum Coins"
"15422","Coin","Scorum Coins"
"15423","Sports","Hanacoin"
"15424","Inactive","Hanacoin"
"15425","Coin","Hanacoin"
"15426","Business Service","Hanacoin"
"15427","Token","Chess Coin"
"15428","Sports","Chess Coin"
"15429","Gaming","Chess Coin"
"15430","Ethereum","Chess Coin"
"15431","Sports","FantasyGold"
"15432","PoW","FantasyGold"
"15433","PoS","FantasyGold"
"15434","Masternode","FantasyGold"
"15435","Entertainment","FantasyGold"
"15436","Coin","FantasyGold"
"15437","Token","Baz Token"
"15438","Sports","Baz Token"
"15439","Inactive","Baz Token"
"15440","Gaming","Baz Token"
"15441","eCommerce","Baz Token"
"15442","Ethereum","Baz Token"
"15443","Token","DREP"
"15444","Business Service","DREP"
"15445","Ethereum","DREP"
"15446","Token","Tokocrypto"
"15447","Exchange","Tokocrypto"
"15448","CEX","Tokocrypto"
"15449","Binance Chain","Tokocrypto"
"15450","Token","MobiFi"
"15451","Ethereum","MobiFi"
"15452","Token","Gains Associates"
"15453","Ethereum","Gains Associates"
"15454","Token","BlowFish"
"15455","Meme","BlowFish"
"15456","Inactive","BlowFish"
"15457","Deflationary","BlowFish"
"15458","Binance Chain","BlowFish"
"15459","Token","Paris Saint-Germain Fan Token"
"15460","Sports","Paris Saint-Germain Fan Token"
"15461","Fan","Paris Saint-Germain Fan Token"
"15462","Entertainment","Paris Saint-Germain Fan Token"
"15463","Ethereum","Paris Saint-Germain Fan Token"
"15464","Token","Galatasaray Fan Token"
"15465","Sports","Galatasaray Fan Token"
"15466","Fan","Galatasaray Fan Token"
"15467","Entertainment","Galatasaray Fan Token"
"15468","Ethereum","Galatasaray Fan Token"
"15469","Token","AC Milan Fan Token"
"15470","Sports","AC Milan Fan Token"
"15471","Fan","AC Milan Fan Token"
"15472","Entertainment","AC Milan Fan Token"
"15473","Chiliz","AC Milan Fan Token"
"15474","Token","Juventus Fan Token"
"15475","Sports","Juventus Fan Token"
"15476","Gaming","Juventus Fan Token"
"15477","Fan","Juventus Fan Token"
"15478","Entertainment","Juventus Fan Token"
"15479","Ethereum","Juventus Fan Token"
"15480","Token","OG Fan Token"
"15481","Fan","OG Fan Token"
"15482","Entertainment","OG Fan Token"
"15483","Ethereum","OG Fan Token"
"15484","Token","AS Roma Fan Token"
"15485","Sports","AS Roma Fan Token"
"15486","Fan","AS Roma Fan Token"
"15487","Entertainment","AS Roma Fan Token"
"15488","Ethereum","AS Roma Fan Token"
"15489","Token","Nexus Mutual"
"15490","Insurance","Nexus Mutual"
"15491","Ethereum","Nexus Mutual"
"15492","Token","Club Atletico Independiente"
"15493","Sports","Club Atletico Independiente"
"15494","Fan","Club Atletico Independiente"
"15495","Chiliz","Club Atletico Independiente"
"15496","Token","Team Heretics Fan Token"
"15497","Fan","Team Heretics Fan Token"
"15498","Chiliz","Team Heretics Fan Token"
"15499","Token","Digital Fitness"
"15500","Ethereum","Digital Fitness"
"15501","Token","Visor.Finance"
"15502","NFT","Visor.Finance"
"15503","Ethereum","Visor.Finance"
"15504","Token","FTX Token"
"15505","Exchange","FTX Token"
"15506","Derivatives","FTX Token"
